,total,locked,free,currency,account_id,account_type,margins,reported,info,base_currency
2016-09-12 13:30:00+00:00,982091.60,0.00,982091.60,USD,SIM-001,CASH,[],False,{},USD
2016-09-12 13:30:00+00:00,948794.05,0.00,948794.05,USD,SIM-001,CASH,[],False,{},USD
2016-09-12 13:30:00+00:00,915660.19,0.00,915660.19,USD,SIM-001,CASH,[],False,{},USD
2016-09-19 13:30:00+00:00,949419.48,0.00,949419.48,USD,SIM-001,CASH,[],False,{},USD
2016-09-19 13:30:00+00:00,983872.32,0.00,983872.32,USD,SIM-001,CASH,[],False,{},USD
2016-09-19 13:30:00+00:00,1017270.90,0.00,1017270.90,USD,SIM-001,CASH,[],False,{},USD
2016-09-19 13:30:00+00:00,983998.83,0.00,983998.83,USD,SIM-001,CASH,[],False,{},USD
2016-09-19 13:30:00+00:00,950719.83,0.00,950719.83,USD,SIM-001,CASH,[],False,{},USD
2016-09-19 13:30:00+00:00,917533.31,0.00,917533.31,USD,SIM-001,CASH,[],False,{},USD
2016-09-26 13:30:00+00:00,951205.88,0.00,951205.88,USD,SIM-001,CASH,[],False,{},USD
2016-09-26 13:30:00+00:00,984502.63,0.00,984502.63,USD,SIM-001,CASH,[],False,{},USD
2016-09-26 13:30:00+00:00,1017829.71,0.00,1017829.71,USD,SIM-001,CASH,[],False,{},USD
2016-09-26 13:30:00+00:00,984526.48,0.00,984526.48,USD,SIM-001,CASH,[],False,{},USD
2016-09-26 13:30:00+00:00,951227.67,0.00,951227.67,USD,SIM-001,CASH,[],False,{},USD
2016-09-26 13:30:00+00:00,917898.55,0.00,917898.55,USD,SIM-001,CASH,[],False,{},USD
2016-10-03 13:30:00+00:00,951197.03,0.00,951197.03,USD,SIM-001,CASH,[],False,{},USD
2016-10-03 13:30:00+00:00,984751.31,0.00,984751.31,USD,SIM-001,CASH,[],False,{},USD
2016-10-03 13:30:00+00:00,1018200.84,0.00,1018200.84,USD,SIM-001,CASH,[],False,{},USD
2016-10-03 13:30:00+00:00,984900.30,0.00,984900.30,USD,SIM-001,CASH,[],False,{},USD
2016-10-03 13:30:00+00:00,951581.10,0.00,951581.10,USD,SIM-001,CASH,[],False,{},USD
2016-10-03 13:30:00+00:00,918345.34,0.00,918345.34,USD,SIM-001,CASH,[],False,{},USD
2016-10-10 13:30:00+00:00,951581.95,0.00,951581.95,USD,SIM-001,CASH,[],False,{},USD
2016-10-10 13:30:00+00:00,985042.40,0.00,985042.40,USD,SIM-001,CASH,[],False,{},USD
2016-10-10 13:30:00+00:00,1018326.94,0.00,1018326.94,USD,SIM-001,CASH,[],False,{},USD
2016-10-10 13:30:00+00:00,985088.27,0.00,985088.27,USD,SIM-001,CASH,[],False,{},USD
2016-10-10 13:30:00+00:00,951863.92,0.00,951863.92,USD,SIM-001,CASH,[],False,{},USD
2016-10-10 13:30:00+00:00,918577.34,0.00,918577.34,USD,SIM-001,CASH,[],False,{},USD
2016-10-17 13:30:00+00:00,951009.64,0.00,951009.64,USD,SIM-001,CASH,[],False,{},USD
2016-10-17 13:30:00+00:00,983662.77,0.00,983662.77,USD,SIM-001,CASH,[],False,{},USD
2016-10-17 13:30:00+00:00,1016474.53,0.00,1016474.53,USD,SIM-001,CASH,[],False,{},USD
2016-10-17 13:30:00+00:00,983196.18,0.00,983196.18,USD,SIM-001,CASH,[],False,{},USD
2016-10-17 13:30:00+00:00,949955.79,0.00,949955.79,USD,SIM-001,CASH,[],False,{},USD
2016-10-17 13:30:00+00:00,916715.85,0.00,916715.85,USD,SIM-001,CASH,[],False,{},USD
2016-10-24 13:30:00+00:00,950392.34,0.00,950392.34,USD,SIM-001,CASH,[],False,{},USD
2016-10-24 13:30:00+00:00,984161.75,0.00,984161.75,USD,SIM-001,CASH,[],False,{},USD
2016-10-24 13:30:00+00:00,1017697.61,0.00,1017697.61,USD,SIM-001,CASH,[],False,{},USD
2016-10-24 13:30:00+00:00,984385.12,0.00,984385.12,USD,SIM-001,CASH,[],False,{},USD
2016-10-24 13:30:00+00:00,951089.29,0.00,951089.29,USD,SIM-001,CASH,[],False,{},USD
2016-10-24 13:30:00+00:00,917766.37,0.00,917766.37,USD,SIM-001,CASH,[],False,{},USD
2016-10-31 13:30:00+00:00,950028.48,0.00,950028.48,USD,SIM-001,CASH,[],False,{},USD
2016-10-31 13:30:00+00:00,982935.85,0.00,982935.85,USD,SIM-001,CASH,[],False,{},USD
2016-10-31 13:30:00+00:00,1015942.08,0.00,1015942.08,USD,SIM-001,CASH,[],False,{},USD
2016-10-31 13:30:00+00:00,982614.29,0.00,982614.29,USD,SIM-001,CASH,[],False,{},USD
2016-10-31 13:30:00+00:00,949352.27,0.00,949352.27,USD,SIM-001,CASH,[],False,{},USD
2016-10-31 13:30:00+00:00,916131.05,0.00,916131.05,USD,SIM-001,CASH,[],False,{},USD
2016-11-07 14:30:00+00:00,949414.48,0.00,949414.48,USD,SIM-001,CASH,[],False,{},USD
2016-11-07 14:30:00+00:00,982097.12,0.00,982097.12,USD,SIM-001,CASH,[],False,{},USD
2016-11-07 14:30:00+00:00,1015085.42,0.00,1015085.42,USD,SIM-001,CASH,[],False,{},USD
2016-11-07 14:30:00+00:00,981799.93,0.00,981799.93,USD,SIM-001,CASH,[],False,{},USD
2016-11-07 14:30:00+00:00,948537.78,0.00,948537.78,USD,SIM-001,CASH,[],False,{},USD
2016-11-07 14:30:00+00:00,915335.97,0.00,915335.97,USD,SIM-001,CASH,[],False,{},USD
2016-11-14 14:30:00+00:00,951693.20,0.00,951693.20,USD,SIM-001,CASH,[],False,{},USD
2016-11-14 14:30:00+00:00,985051.21,0.00,985051.21,USD,SIM-001,CASH,[],False,{},USD
2016-11-14 14:30:00+00:00,1019117.62,0.00,1019117.62,USD,SIM-001,CASH,[],False,{},USD
2016-11-14 14:30:00+00:00,985852.65,0.00,985852.65,USD,SIM-001,CASH,[],False,{},USD
2016-11-14 14:30:00+00:00,952608.41,0.00,952608.41,USD,SIM-001,CASH,[],False,{},USD
2016-11-14 14:30:00+00:00,919407.92,0.00,919407.92,USD,SIM-001,CASH,[],False,{},USD
2016-11-21 14:30:00+00:00,953290.03,0.00,953290.03,USD,SIM-001,CASH,[],False,{},USD
2016-11-21 14:30:00+00:00,987043.07,0.00,987043.07,USD,SIM-001,CASH,[],False,{},USD
2016-11-21 14:30:00+00:00,1020578.12,0.00,1020578.12,USD,SIM-001,CASH,[],False,{},USD
